,u,y0,y1
128,0.6449345652807725,3.4912109375,3.7158203125
129,0.6449345652807725,3.4765625,3.623046875
130,0.6449345652807725,3.45703125,3.5400390625
131,0.6449345652807725,3.4326171875,3.4521484375
132,0.6449345652807725,3.408203125,3.37890625
133,0.6449345652807725,3.37890625,3.310546875
134,0.6449345652807725,3.349609375,3.232421875
135,1.934656368036796,3.3154296875,3.1689453125
136,1.934656368036796,3.2861328125,3.3447265625
137,1.934656368036796,3.26171875,3.525390625
138,1.934656368036796,3.2421875,3.701171875
139,1.934656368036796,3.2421875,3.8623046875
140,1.934656368036796,3.2421875,4.0234375
141,1.934656368036796,3.2373046875,4.1650390625
142,1.934656368036796,3.251953125,4.306640625
143,1.934656368036796,3.2666015625,4.4384765625
144,1.934656368036796,3.291015625,4.580078125
145,1.934656368036796,3.3154296875,4.7021484375
146,1.934656368036796,3.3447265625,4.82421875
147,1.934656368036796,3.3740234375,4.94140625
148,1.934656368036796,3.408203125,5.0439453125
149,1.934656368036796,3.447265625,5.15625
150,0.2284503980007433,3.4912109375,5.244140625
151,0.2284503980007433,3.5302734375,4.794921875
152,0.2284503980007433,3.5546875,4.4775390625
153,0.2284503980007433,3.5693359375,4.1796875
154,0.2284503980007433,3.57421875,3.9111328125
155,0.2284503980007433,3.564453125,3.623046875
156,0.2284503980007433,3.5498046875,3.3935546875
157,0.2284503980007433,3.5205078125,3.154296875
158,0.2284503980007433,3.4765625,2.919921875
159,0.2284503980007433,3.427734375,2.734375
160,0.2284503980007433,3.3740234375,2.5634765625
161,0.2284503980007433,3.30078125,2.333984375
162,0.2284503980007433,3.22265625,2.1533203125
163,0.2284503980007433,3.1396484375,1.982421875
164,0.2284503980007433,3.046875,1.8017578125
165,1.3660937992121929,2.94921875,1.6552734375
166,1.3660937992121929,2.8564453125,2.0068359375
167,1.3660937992121929,2.7734375,2.177734375
168,1.3660937992121929,2.705078125,2.3095703125
169,1.3660937992121929,2.6513671875,2.4462890625
170,1.3660937992121929,2.607421875,2.5634765625
171,1.3660937992121929,2.5732421875,2.685546875
172,1.3660937992121929,2.5439453125,2.802734375
173,1.3660937992121929,2.529296875,2.9150390625
174,1.3660937992121929,2.51953125,3.0126953125
175,1.3660937992121929,2.5146484375,3.1103515625
176,1.3660937992121929,2.51953125,3.193359375
177,1.3660937992121929,2.5244140625,3.28125
178,1.3660937992121929,2.5341796875,3.3544921875
179,1.3660937992121929,2.548828125,3.427734375
180,0.8837041698677854,2.5634765625,3.49609375
181,0.8837041698677854,2.5732421875,3.4765625
182,0.8837041698677854,2.587890625,3.466796875
183,0.8837041698677854,2.59765625,3.4326171875
184,0.8837041698677854,2.607421875,3.408203125
185,0.8837041698677854,2.6171875,3.3935546875
186,0.8837041698677854,2.6220703125,3.3837890625
187,0.8837041698677854,2.626953125,3.359375
188,0.8837041698677854,2.646484375,3.3447265625
189,0.8837041698677854,2.6416015625,3.3203125
190,0.8837041698677854,2.6416015625,3.310546875
191,0.8837041698677854,2.6416015625,3.2958984375
192,0.8837041698677854,2.646484375,3.28125
193,0.8837041698677854,2.6416015625,3.2666015625
194,0.8837041698677854,2.6416015625,3.2568359375
195,1.8374089070201904,2.6416015625,3.2470703125
196,1.8374089070201904,2.646484375,3.3837890625
197,1.8374089070201904,2.6513671875,3.5400390625
198,1.8374089070201904,2.666015625,3.69140625
199,1.8374089070201904,2.6904296875,3.8427734375
200,1.8374089070201904,2.71484375,3.9697265625
201,1.8374089070201904,2.7490234375,4.1015625
202,1.8374089070201904,2.783203125,4.228515625
203,1.8374089070201904,2.822265625,4.345703125
204,1.8374089070201904,2.861328125,4.462890625
205,1.8374089070201904,2.900390625,4.5751953125
206,1.8374089070201904,2.9443359375,4.6826171875
207,1.8374089070201904,2.9931640625,4.7802734375
208,1.8374089070201904,3.0419921875,4.8828125
209,1.8374089070201904,3.0908203125,4.970703125
210,1.0829228987073882,3.1396484375,5.05859375
211,1.0829228987073882,3.1884765625,4.9951171875
212,1.0829228987073882,3.232421875,4.951171875
213,1.0829228987073882,3.271484375,4.892578125
214,1.0829228987073882,3.3154296875,4.8486328125
215,1.0829228987073882,3.349609375,4.7900390625
216,1.0829228987073882,3.3740234375,4.755859375
217,1.0829228987073882,3.4033203125,4.70703125
218,1.0829228987073882,3.427734375,4.66796875
219,1.0829228987073882,3.447265625,4.6240234375
220,1.0829228987073882,3.4716796875,4.58984375
221,1.0829228987073882,3.49609375,4.5458984375
222,1.0829228987073882,3.5107421875,4.51171875
223,1.0829228987073882,3.5205078125,4.47265625
224,1.0829228987073882,3.53515625,4.443359375
225,0.16419995380874264,3.5400390625,4.4091796875
226,0.16419995380874264,3.544921875,3.994140625
227,0.16419995380874264,3.5400390625,3.6767578125
228,0.16419995380874264,3.5205078125,3.4130859375
229,0.16419995380874264,3.4912109375,3.154296875
230,0.16419995380874264,3.447265625,2.880859375
231,0.16419995380874264,3.3984375,2.6513671875
232,0.16419995380874264,3.33984375,2.451171875
233,0.16419995380874264,3.2666015625,2.2314453125
234,0.16419995380874264,3.1884765625,2.03125
235,0.16419995380874264,3.095703125,1.8603515625
236,0.16419995380874264,2.998046875,1.708984375
237,0.16419995380874264,2.900390625,1.5478515625
238,0.16419995380874264,2.7783203125,1.3818359375
239,0.16419995380874264,2.65625,1.2451171875
240,1.5955261675046528,2.529296875,1.123046875
241,1.5955261675046528,2.4169921875,1.572265625
242,1.5955261675046528,2.3291015625,1.7919921875
243,1.5955261675046528,2.265625,2.001953125
244,1.5955261675046528,2.216796875,2.2021484375
245,1.5955261675046528,2.1875,2.3876953125
246,1.5955261675046528,2.1728515625,2.548828125
247,1.5955261675046528,2.16796875,2.7197265625
248,1.5955261675046528,2.16796875,2.87109375
249,1.5955261675046528,2.1826171875,3.017578125
250,1.5955261675046528,2.2021484375,3.1494140625
251,1.5955261675046528,2.2216796875,3.28125
252,1.5955261675046528,2.24609375,3.3984375
253,1.5955261675046528,2.2802734375,3.505859375
254,1.5955261675046528,2.3193359375,3.6181640625
255,0.8267254679711653,2.3583984375,3.7255859375
256,0.8267254679711653,2.3974609375,3.681640625
257,0.8267254679711653,2.4267578125,3.6328125
258,0.8267254679711653,2.4560546875,3.59375
259,0.8267254679711653,2.48046875,3.5546875
260,0.8267254679711653,2.5048828125,3.5205078125
261,0.8267254679711653,2.51953125,3.4814453125
262,0.8267254679711653,2.5439453125,3.4423828125
263,0.8267254679711653,2.55859375,3.4130859375
264,0.8267254679711653,2.568359375,3.388671875
265,0.8267254679711653,2.578125,3.3544921875
266,0.8267254679711653,2.587890625,3.330078125
267,0.8267254679711653,2.5927734375,3.30078125
268,0.8267254679711653,2.59765625,3.28125
269,0.8267254679711653,2.6025390625,3.251953125
270,0.940570096533608,2.6025390625,3.232421875
271,0.940570096533608,2.6025390625,3.2373046875
272,0.940570096533608,2.6025390625,3.2421875
273,0.940570096533608,2.6025390625,3.26171875
274,0.940570096533608,2.6025390625,3.271484375
275,0.940570096533608,2.6025390625,3.251953125
276,0.940570096533608,2.607421875,3.2568359375
277,0.940570096533608,2.607421875,3.2568359375
278,0.940570096533608,2.607421875,3.251953125
279,0.940570096533608,2.607421875,3.251953125
280,0.940570096533608,2.607421875,3.251953125
281,0.940570096533608,2.607421875,3.26171875
282,0.940570096533608,2.607421875,3.271484375
283,0.940570096533608,2.607421875,3.26171875
284,0.940570096533608,2.607421875,3.26171875
285,1.5055554914015918,2.607421875,3.2666015625
286,1.5055554914015918,2.6123046875,3.349609375
287,1.5055554914015918,2.6171875,3.4423828125
288,1.5055554914015918,2.626953125,3.5302734375
289,1.5055554914015918,2.6416015625,3.623046875
290,1.5055554914015918,2.6611328125,3.7060546875
291,1.5055554914015918,2.6806640625,3.7841796875
292,1.5055554914015918,2.705078125,3.8623046875
293,1.5055554914015918,2.7294921875,3.92578125
294,1.5055554914015918,2.7587890625,4.00390625
295,1.5055554914015918,2.783203125,4.072265625
296,1.5055554914015918,2.8173828125,4.130859375
297,1.5055554914015918,2.8466796875,4.1943359375
298,1.5055554914015918,2.8759765625,4.248046875
299,1.5055554914015918,2.9052734375,4.3115234375
300,1.6777923305888098,2.939453125,4.35546875
301,1.6777923305888098,2.96875,4.4384765625
302,1.6777923305888098,3.0078125,4.521484375
303,1.6777923305888098,3.0419921875,4.599609375
304,1.6777923305888098,3.0810546875,4.66796875
305,1.6777923305888098,3.1201171875,4.736328125
306,1.6777923305888098,3.1591796875,4.8046875
307,1.6777923305888098,3.1982421875,4.86328125
308,1.6777923305888098,3.2373046875,4.9169921875
309,1.6777923305888098,3.2763671875,4.98046875
310,1.6777923305888098,3.3154296875,5.0244140625
311,1.6777923305888098,3.3544921875,5.0927734375
312,1.6777923305888098,3.388671875,5.1416015625
313,1.6777923305888098,3.4326171875,5.1953125
314,1.6777923305888098,3.4765625,5.234375
315,0.9532414891022749,3.515625,5.2685546875
316,0.9532414891022749,3.5498046875,5.1953125
317,0.9532414891022749,3.5888671875,5.1318359375
318,0.9532414891022749,3.6181640625,5.0390625
319,0.9532414891022749,3.642578125,4.951171875
320,0.9532414891022749,3.662109375,4.8876953125
321,0.9532414891022749,3.681640625,4.7998046875
322,0.9532414891022749,3.701171875,4.7412109375
323,0.9532414891022749,3.7158203125,4.6728515625
324,0.9532414891022749,3.7255859375,4.619140625
325,0.9532414891022749,3.73046875,4.5458984375
326,0.9532414891022749,3.73046875,4.482421875
327,0.9532414891022749,3.73046875,4.43359375
328,0.9532414891022749,3.7353515625,4.365234375
329,0.9532414891022749,3.7353515625,4.326171875
330,1.4072906511883672,3.73046875,4.2529296875
331,1.4072906511883672,3.7255859375,4.287109375
332,1.4072906511883672,3.720703125,4.3359375
333,1.4072906511883672,3.7158203125,4.365234375
334,1.4072906511883672,3.7158203125,4.3994140625
335,1.4072906511883672,3.7109375,4.423828125
336,1.4072906511883672,3.7109375,4.4677734375
337,1.4072906511883672,3.7109375,4.501953125
338,1.4072906511883672,3.7158203125,4.53125
339,1.4072906511883672,3.7158203125,4.55078125
340,1.4072906511883672,3.720703125,4.5703125
341,1.4072906511883672,3.7255859375,4.6044921875
342,1.4072906511883672,3.7255859375,4.6240234375
343,1.4072906511883672,3.7353515625,4.638671875
344,1.4072906511883672,3.7353515625,4.66796875
345,0.8274889287463907,3.740234375,4.697265625
346,0.8274889287463907,3.7451171875,4.619140625
347,0.8274889287463907,3.7451171875,4.5458984375
348,0.8274889287463907,3.75,4.4482421875
349,0.8274889287463907,3.7548828125,4.3603515625
350,0.8274889287463907,3.75,4.27734375
351,0.8274889287463907,3.740234375,4.208984375
352,0.8274889287463907,3.73046875,4.1357421875
353,0.8274889287463907,3.720703125,4.072265625
354,0.8274889287463907,3.701171875,3.9990234375
355,0.8274889287463907,3.6865234375,3.9404296875
356,0.8274889287463907,3.6669921875,3.88671875
357,0.8274889287463907,3.6474609375,3.837890625
358,0.8274889287463907,3.623046875,3.779296875
359,0.8274889287463907,3.5986328125,3.73046875
360,0.389795762803543,3.57421875,3.681640625
361,0.389795762803543,3.544921875,3.505859375
362,0.389795762803543,3.515625,3.369140625
363,0.389795762803543,3.4765625,3.2373046875
364,0.389795762803543,3.4326171875,3.1103515625
365,0.389795762803543,3.3837890625,2.9931640625
366,0.389795762803543,3.3349609375,2.880859375
367,0.389795762803543,3.28125,2.7734375
368,0.389795762803543,3.22265625,2.67578125
369,0.389795762803543,3.1640625,2.5830078125
370,0.389795762803543,3.1005859375,2.490234375
371,0.389795762803543,3.0322265625,2.412109375
372,0.389795762803543,2.9638671875,2.3291015625
373,0.389795762803543,2.900390625,2.255859375
374,0.389795762803543,2.83203125,2.1923828125
375,0.8918592773823888,2.7587890625,2.12890625
376,0.8918592773823888,2.6904296875,2.197265625
377,0.8918592773823888,2.626953125,2.24609375
378,0.8918592773823888,2.5732421875,2.28515625
379,0.8918592773823888,2.51953125,2.333984375
380,0.8918592773823888,2.4755859375,2.3681640625
381,0.8918592773823888,2.44140625,2.412109375
382,0.8918592773823888,2.4072265625,2.431640625
383,0.8918592773823888,2.3779296875,2.4658203125
384,0.8918592773823888,2.3486328125,2.490234375
385,0.8918592773823888,2.32421875,2.5146484375
386,0.8918592773823888,2.3046875,2.5439453125
387,0.8918592773823888,2.28515625,2.55859375
388,0.8918592773823888,2.2705078125,2.587890625
389,0.8918592773823888,2.2607421875,2.6171875
390,1.0206075803583632,2.2509765625,2.63671875
391,1.0206075803583632,2.2412109375,2.6904296875
392,1.0206075803583632,2.2412109375,2.724609375
393,1.0206075803583632,2.2412109375,2.7734375
394,1.0206075803583632,2.236328125,2.8125
395,1.0206075803583632,2.236328125,2.8515625
396,1.0206075803583632,2.2412109375,2.890625
397,1.0206075803583632,2.24609375,2.9248046875
398,1.0206075803583632,2.255859375,2.958984375
399,1.0206075803583632,2.2607421875,2.98828125
400,1.0206075803583632,2.2705078125,3.0224609375
401,1.0206075803583632,2.2802734375,3.046875
402,1.0206075803583632,2.2900390625,3.0712890625
403,1.0206075803583632,2.2998046875,3.095703125
404,1.0206075803583632,2.314453125,3.1201171875
405,1.4271920914861629,2.32421875,3.1494140625
406,1.4271920914861629,2.3388671875,3.2373046875
407,1.4271920914861629,2.353515625,3.3203125
408,1.4271920914861629,2.373046875,3.3984375
409,1.4271920914861629,2.3974609375,3.4765625
410,1.4271920914861629,2.421875,3.5546875
411,1.4271920914861629,2.4462890625,3.6279296875
412,1.4271920914861629,2.4755859375,3.6962890625
413,1.4271920914861629,2.5048828125,3.7646484375
414,1.4271920914861629,2.5390625,3.818359375
415,1.4271920914861629,2.5732421875,3.88671875
416,1.4271920914861629,2.6025390625,3.935546875
417,1.4271920914861629,2.63671875,3.9794921875
418,1.4271920914861629,2.666015625,4.0478515625
419,1.4271920914861629,2.705078125,4.091796875
420,1.042227426994285,2.7392578125,4.1455078125
421,1.042227426994285,2.7734375,4.1162109375
422,1.042227426994285,2.8076171875,4.0869140625
423,1.042227426994285,2.8369140625,4.072265625
424,1.042227426994285,2.861328125,4.033203125
425,1.042227426994285,2.8857421875,4.0185546875
426,1.042227426994285,2.9052734375,3.994140625
427,1.042227426994285,2.9248046875,3.96484375
428,1.042227426994285,2.9443359375,3.955078125
429,1.042227426994285,2.958984375,3.935546875
430,1.042227426994285,2.9736328125,3.92578125
431,1.042227426994285,2.98828125,3.916015625
432,1.042227426994285,2.998046875,3.896484375
433,1.042227426994285,3.0078125,3.8916015625
434,1.042227426994285,3.0224609375,3.8720703125
435,0.6802982465998816,3.02734375,3.857421875
436,0.6802982465998816,3.037109375,3.76953125
437,0.6802982465998816,3.0419921875,3.6669921875
438,0.6802982465998816,3.046875,3.59375
439,0.6802982465998816,3.046875,3.515625
440,0.6802982465998816,3.0419921875,3.447265625
441,0.6802982465998816,3.0322265625,3.369140625
442,0.6802982465998816,3.0224609375,3.3056640625
443,0.6802982465998816,3.0078125,3.2470703125
444,0.6802982465998816,2.98828125,3.193359375
445,0.6802982465998816,2.9736328125,3.1396484375
446,0.6802982465998816,2.94921875,3.076171875
447,0.6802982465998816,2.9296875,3.02734375
448,0.6802982465998816,2.9052734375,2.978515625
449,0.6802982465998816,2.880859375,2.9345703125
450,1.1728525243946457,2.8564453125,2.8955078125
451,1.1728525243946457,2.83203125,2.958984375
452,1.1728525243946457,2.8076171875,3.017578125
453,1.1728525243946457,2.7880859375,3.0712890625
454,1.1728525243946457,2.7685546875,3.1201171875
455,1.1728525243946457,2.7587890625,3.1787109375
456,1.1728525243946457,2.7490234375,3.22265625
457,1.1728525243946457,2.7392578125,3.2568359375
458,1.1728525243946457,2.734375,3.2958984375
459,1.1728525243946457,2.7294921875,3.3349609375
460,1.1728525243946457,2.7294921875,3.369140625
461,1.1728525243946457,2.7294921875,3.3984375
462,1.1728525243946457,2.734375,3.427734375
463,1.1728525243946457,2.7392578125,3.466796875
464,1.1728525243946457,2.744140625,3.4765625
465,1.8633629086403802,2.7490234375,3.525390625
466,1.8633629086403802,2.7587890625,3.6767578125
467,1.8633629086403802,2.7734375,3.8232421875
468,1.8633629086403802,2.7978515625,3.9599609375
469,1.8633629086403802,2.822265625,4.091796875
470,1.8633629086403802,2.8466796875,4.21875
471,1.8633629086403802,2.880859375,4.3408203125
472,1.8633629086403802,2.91015625,4.462890625
473,1.8633629086403802,2.94921875,4.580078125
474,1.8633629086403802,2.9931640625,4.6875
475,1.8633629086403802,3.0419921875,4.7900390625
476,1.8633629086403802,3.0859375,4.8828125
477,1.8633629086403802,3.1298828125,4.9755859375
478,1.8633629086403802,3.1787109375,5.0732421875
479,1.8633629086403802,3.22265625,5.15625
480,1.1744291421563964,3.271484375,5.234375
481,1.1744291421563964,3.3203125,5.1904296875
482,1.1744291421563964,3.359375,5.1513671875
483,1.1744291421563964,3.3935546875,5.107421875
484,1.1744291421563964,3.4326171875,5.068359375
485,1.1744291421563964,3.4716796875,5.01953125
486,1.1744291421563964,3.5009765625,4.970703125
487,1.1744291421563964,3.525390625,4.931640625
488,1.1744291421563964,3.5498046875,4.8974609375
489,1.1744291421563964,3.57421875,4.86328125
490,1.1744291421563964,3.5986328125,4.82421875
491,1.1744291421563964,3.6181640625,4.794921875
492,1.1744291421563964,3.6328125,4.7705078125
493,1.1744291421563964,3.6474609375,4.7412109375
494,1.1744291421563964,3.662109375,4.7119140625
495,0.4461706829405355,3.671875,4.6826171875
496,0.4461706829405355,3.681640625,4.501953125
497,0.4461706829405355,3.69140625,4.31640625
498,0.4461706829405355,3.69140625,4.150390625
499,0.4461706829405355,3.69140625,3.9990234375
500,0.4461706829405355,3.681640625,3.84765625
501,0.4461706829405355,3.6669921875,3.7060546875
502,0.4461706829405355,3.642578125,3.564453125
503,0.4461706829405355,3.61328125,3.4326171875
504,0.4461706829405355,3.5791015625,3.3203125
505,0.4461706829405355,3.53515625,3.2080078125
506,0.4461706829405355,3.4912109375,3.095703125
507,0.4461706829405355,3.4375,2.9833984375
508,0.4461706829405355,3.3837890625,2.880859375
509,0.4461706829405355,3.330078125,2.79296875
510,1.6815249723506813,3.271484375,2.705078125
511,1.6815249723506813,3.212890625,2.8759765625
512,1.6815249723506813,3.1640625,3.0322265625
513,1.6815249723506813,3.1298828125,3.18359375
514,1.6815249723506813,3.1005859375,3.3203125
515,1.6815249723506813,3.076171875,3.4423828125
516,1.6815249723506813,3.06640625,3.5693359375
517,1.6815249723506813,3.056640625,3.69140625
518,1.6815249723506813,3.056640625,3.8037109375
519,1.6815249723506813,3.056640625,3.9013671875
520,1.6815249723506813,3.06640625,4.00390625
521,1.6815249723506813,3.0810546875,4.1015625
522,1.6815249723506813,3.095703125,4.1943359375
523,1.6815249723506813,3.1103515625,4.27734375
524,1.6815249723506813,3.134765625,4.3603515625
525,2.358501124575027,3.1591796875,4.443359375
526,2.358501124575027,3.18359375,4.62890625
527,2.358501124575027,3.2177734375,4.82421875
528,2.358501124575027,3.2568359375,5.0048828125
529,2.358501124575027,3.30078125,5.185546875
530,2.358501124575027,3.3447265625,5.341796875
531,2.358501124575027,3.3935546875,5.498046875
532,2.358501124575027,3.447265625,5.64453125
533,2.358501124575027,3.505859375,5.7958984375
534,2.358501124575027,3.5595703125,5.927734375
535,2.358501124575027,3.6083984375,6.0595703125
536,2.358501124575027,3.6572265625,6.201171875
537,2.358501124575027,3.7060546875,6.3427734375
538,2.358501124575027,3.759765625,6.455078125
539,2.358501124575027,3.818359375,6.572265625
540,0.4640694017070176,3.88671875,6.6748046875
541,0.4640694017070176,3.9501953125,6.5234375
542,0.4640694017070176,4.013671875,6.3232421875
543,0.4640694017070176,4.0576171875,6.103515625
544,0.4640694017070176,4.0966796875,5.859375
545,0.4640694017070176,4.1259765625,5.64453125
546,0.4640694017070176,4.1455078125,5.4248046875
547,0.4640694017070176,4.16015625,5.21484375
548,0.4640694017070176,4.1650390625,5.029296875
549,0.4640694017070176,4.169921875,4.8291015625
550,0.4640694017070176,4.1650390625,4.6533203125
551,0.4640694017070176,4.1650390625,4.4775390625
552,0.4640694017070176,4.1650390625,4.296875
553,0.4640694017070176,4.1552734375,4.1455078125
554,0.4640694017070176,4.140625,3.994140625
555,0.7114376279913678,4.1162109375,3.8427734375
556,0.7114376279913678,4.091796875,3.76953125
557,0.7114376279913678,4.0576171875,3.6962890625
558,0.7114376279913678,4.0234375,3.6083984375
559,0.7114376279913678,3.9794921875,3.5498046875
560,0.7114376279913678,3.9404296875,3.4765625
561,0.7114376279913678,3.8916015625,3.408203125
562,0.7114376279913678,3.8427734375,3.349609375
563,0.7114376279913678,3.7890625,3.2861328125
564,0.7114376279913678,3.740234375,3.2421875
565,0.7114376279913678,3.69140625,3.1884765625
566,0.7114376279913678,3.6376953125,3.134765625
567,0.7114376279913678,3.583984375,3.0859375
568,0.7114376279913678,3.5302734375,3.0419921875
569,0.7114376279913678,3.4765625,2.998046875
570,1.163912926378964,3.41796875,2.958984375
571,1.163912926378964,3.3642578125,3.017578125
572,1.163912926378964,3.3203125,3.0712890625
573,1.163912926378964,3.271484375,3.1103515625
574,1.163912926378964,3.232421875,3.1689453125
575,1.163912926378964,3.1982421875,3.1982421875
576,1.163912926378964,3.1689453125,3.2421875
577,1.163912926378964,3.1396484375,3.28125
578,1.163912926378964,3.1103515625,3.310546875
579,1.163912926378964,3.0908203125,3.33984375
580,1.163912926378964,3.0712890625,3.3740234375
581,1.163912926378964,3.0517578125,3.3935546875
582,1.163912926378964,3.037109375,3.4326171875
583,1.163912926378964,3.02734375,3.45703125
584,1.163912926378964,3.017578125,3.49609375
585,2.124929229190464,3.0078125,3.505859375
586,2.124929229190464,3.0029296875,3.6962890625
587,2.124929229190464,3.0126953125,3.88671875
588,2.124929229190464,3.0224609375,4.0771484375
589,2.124929229190464,3.0419921875,4.2578125
590,2.124929229190464,3.06640625,4.43359375
591,2.124929229190464,3.1005859375,4.599609375
